Sample ID,Samp Number,Sample Units,Analyte Name,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,Repl No1,Date1,Time1,Repl No2,Date2,Time2,Repl No3,Date3,Time3
Calib Blank 1,0, ,Cd 228.802,Cd,228.801,-1095.448596,3.447055873,37.76072515, , ,[0.00], ,0,0, ,mg/L,mg/L,1,4/25/2022,10:58:36 AM,2,4/25/2022,10:58:48 AM,3,4/25/2022,10:58:59 AM
Calib Blank 1,0, ,K 766.490,K,766.493,179284.5035,0.1515723645,271.7457612, , ,[0.00], ,0,0, ,mg/L,mg/L,1,4/25/2022,10:59:15 AM,2,4/25/2022,10:59:20 AM,3,4/25/2022,10:59:23 AM
Calib Blank 1,0, ,Na 589.592,Na,589.595,103475.8948,0.8029491604,830.8588282, , ,[0.00], ,0,0, ,mg/L,mg/L,1,4/25/2022,10:59:30 AM,2,4/25/2022,10:59:35 AM,3,4/25/2022,10:59:39 AM
Calib Blank 1,0, ,Fe 238.204,Fe,238.204,-897.6856278,11.62658173,104.3701532, , ,[0.00], ,0,0, ,mg/L,mg/L,1,4/25/2022,10:59:47 AM,2,4/25/2022,10:59:58 AM,3,4/25/2022,11:00:08 AM
Calib Blank 1,0, ,Zn 206.200,Zn,206.201,133.2299638,17.90261945,23.8516534, , ,[0.00], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:00:19 AM,2,4/25/2022,11:00:32 AM,3,4/25/2022,11:00:42 AM
1,0, ,Cd 228.802,Cd,228.801,4466.244215,8.011354318,357.8066488, , ,[0.01], ,1.64636127e-006,1.64636127e-010, ,mg/L,mg/L,1,4/25/2022,11:03:06 AM,2,4/25/2022,11:03:17 AM,3,4/25/2022,11:03:27 AM
1,0, ,Fe 238.204,Fe,238.204,1639.727648,5.881344522,96.43803219, , ,[0.01], ,1.64636127e-006,1.64636127e-010, ,mg/L,mg/L,1,4/25/2022,11:03:40 AM,2,4/25/2022,11:03:50 AM,3,4/25/2022,11:03:58 AM
1,0, ,Zn 206.200,Zn,206.201,926.089508,0.3600244977,3.3341491, , ,[0.01], ,1.64636127e-006,1.64636127e-010, ,mg/L,mg/L,1,4/25/2022,11:04:09 AM,2,4/25/2022,11:04:21 AM,3,4/25/2022,11:04:32 AM
2,0, ,Cd 228.802,Cd,228.801,19207.62381,0.6429935067,123.5037739, , ,[0.05], ,1.317089016e-006,6.58544508e-010, ,mg/L,mg/L,1,4/25/2022,11:06:55 AM,2,4/25/2022,11:07:04 AM,3,4/25/2022,11:07:12 AM
2,0, ,K 766.490,K,766.493,6220.984276,5.109487917,317.8604399, , ,[0.05], ,1.317089016e-006,6.58544508e-010, ,mg/L,mg/L,1,4/25/2022,11:07:25 AM,2,4/25/2022,11:07:29 AM,3,4/25/2022,11:07:32 AM
2,0, ,Na 589.592,Na,589.595,111318.665,0.6506702073,724.317388, , ,[0.05], ,1.317089016e-006,6.58544508e-010, ,mg/L,mg/L,1,4/25/2022,11:07:40 AM,2,4/25/2022,11:07:43 AM,3,4/25/2022,11:07:47 AM
2,0, ,Fe 238.204,Fe,238.204,20919.56834,0.4367789834,91.37227794, , ,[0.05], ,1.317089016e-006,6.58544508e-010, ,mg/L,mg/L,1,4/25/2022,11:07:55 AM,2,4/25/2022,11:08:05 AM,3,4/25/2022,11:08:14 AM
2,0, ,Zn 206.200,Zn,206.201,4950.68493,0.7286980554,36.07554481, , ,[0.05], ,1.317089016e-006,6.58544508e-010, ,mg/L,mg/L,1,4/25/2022,11:08:25 AM,2,4/25/2022,11:08:35 AM,3,4/25/2022,11:08:46 AM
3,0, ,Cd 228.802,Cd,228.801,35819.01551,1.691925791,606.0311616, , ,[0.1], ,1.317089016e-006,1.317089016e-009, ,mg/L,mg/L,1,4/25/2022,11:11:09 AM,2,4/25/2022,11:11:18 AM,3,4/25/2022,11:11:26 AM
3,0, ,K 766.490,K,766.493,25429.65282,2.745728013,698.2291012, , ,[0.1], ,1.317089016e-006,1.317089016e-009, ,mg/L,mg/L,1,4/25/2022,11:11:40 AM,2,4/25/2022,11:11:43 AM,3,4/25/2022,11:11:46 AM
3,0, ,Na 589.592,Na,589.595,231096.553,0.3472616686,802.5097461, , ,[0.1], ,1.317089016e-006,1.317089016e-009, ,mg/L,mg/L,1,4/25/2022,11:11:53 AM,2,4/25/2022,11:11:57 AM,3,4/25/2022,11:11:59 AM
3,0, ,Fe 238.204,Fe,238.204,46286.8552,0.5084659353,235.3528912, , ,[0.1], ,1.317089016e-006,1.317089016e-009, ,mg/L,mg/L,1,4/25/2022,11:12:06 AM,2,4/25/2022,11:12:15 AM,3,4/25/2022,11:12:21 AM
3,0, ,Zn 206.200,Zn,206.201,10260.5413,0.7255054054,74.44078177, , ,[0.1], ,1.317089016e-006,1.317089016e-009, ,mg/L,mg/L,1,4/25/2022,11:12:30 AM,2,4/25/2022,11:12:39 AM,3,4/25/2022,11:12:47 AM
4,0, ,Cd 228.802,Cd,228.801,176389.4794,1.810263513,3193.114386, , ,[0.5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:15:07 AM,2,4/25/2022,11:15:13 AM,3,4/25/2022,11:15:18 AM
4,0, ,K 766.490,K,766.493,306036.3024,0.4096032004,1253.534489, , ,[0.5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:15:29 AM,2,4/25/2022,11:15:33 AM,3,4/25/2022,11:15:35 AM
4,0, ,Na 589.592,Na,589.595,1330960.192,0.6913984274,9202.237837, , ,[0.5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:15:42 AM,2,4/25/2022,11:15:45 AM,3,4/25/2022,11:15:48 AM
4,0, ,Fe 238.204,Fe,238.204,248503.7812,0.88053494,2188.162621, , ,[0.5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:15:55 AM,2,4/25/2022,11:16:01 AM,3,4/25/2022,11:16:06 AM
4,0, ,Zn 206.200,Zn,206.201,53072.70034,0.8517599229,452.0519915, , ,[0.5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:16:12 AM,2,4/25/2022,11:16:20 AM,3,4/25/2022,11:16:26 AM
5,0, ,Cd 228.802,Cd,228.801,358740.4033,1.807734388,6485.073635, , ,[1], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:18:46 AM,2,4/25/2022,11:18:49 AM,3,4/25/2022,11:18:53 AM
5,0, ,K 766.490,K,766.493,738677.0528,0.8171928004,6036.415694, , ,[1], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:19:01 AM,2,4/25/2022,11:19:05 AM,3,4/25/2022,11:19:07 AM
5,0, ,Na 589.592,Na,589.595,2988500.022,0.8423304654,25173.04614, , ,[1], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:19:13 AM,2,4/25/2022,11:19:17 AM,3,4/25/2022,11:19:20 AM
5,0, ,Fe 238.204,Fe,238.204,541096.5605,0.5023620406,2718.263723, , ,[1], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:19:27 AM,2,4/25/2022,11:19:31 AM,3,4/25/2022,11:19:33 AM
5,0, ,Zn 206.200,Zn,206.201,108513.0119,0.7476712915,811.3206379, , ,[1], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:19:37 AM,2,4/25/2022,11:19:44 AM,3,4/25/2022,11:19:50 AM
6,0, ,K 766.490,K,766.493,4897488.767,0.8383823235,41059.68012, , ,[5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:22:12 AM,2,4/25/2022,11:22:15 AM,3,4/25/2022,11:22:17 AM
6,0, ,Na 589.592,Na,589.595,19771076.85,0.9367263998,185200.8964, , ,[5], ,0,0, ,mg/L,mg/L,1,4/25/2022,11:22:24 AM,2,4/25/2022,11:22:29 AM,3,4/25/2022,11:22:34 AM
C1,1, ,Cd 228.802,Cd,228.801,1364.923135,43.2935197,590.9232664,0.00309797286,0.00309797286,0.003,0.003,53.38909493,0.001653979671,0.001653979671,mg/L,mg/L,1,4/25/2022,11:24:53 AM,2,4/25/2022,11:25:04 AM,3,4/25/2022,11:25:15 AM
C1,1, ,K 766.490,K,766.493,-27363.16507,3.5443589,969.8487765,0.07817880404,0.07817880404,0.078,0.078,1.249221632,0.0009766265316,0.0009766265316,mg/L,mg/L,1,4/25/2022,11:25:30 AM,2,4/25/2022,11:25:34 AM,3,4/25/2022,11:25:38 AM
C1,1, ,Na 589.592,Na,589.595,1030231.898,1.146772131,11814.4123,0.346741529,0.346741529,0.347,0.347,0.8530603631,0.002957914546,0.002957914546,mg/L,mg/L,1,4/25/2022,11:25:46 AM,2,4/25/2022,11:25:49 AM,3,4/25/2022,11:25:52 AM
C1,1, ,Fe 238.204,Fe,238.204,6038.332288,7.035112428,424.8034652,0.02274159952,0.02274159952,0.023,0.023,3.461287567,0.0007871521567,0.0007871521567,mg/L,mg/L,1,4/25/2022,11:25:59 AM,2,4/25/2022,11:26:09 AM,3,4/25/2022,11:26:17 AM
C1,1, ,Zn 206.200,Zn,206.201,423.0221434,2.16045164,9.139188837,0.007567010404,0.007567010404,0.008,0.008,1.113143246,8.423166525e-005,8.423166525e-005,mg/L,mg/L,1,4/25/2022,11:26:28 AM,2,4/25/2022,11:26:40 AM,3,4/25/2022,11:26:51 AM
C2,2, ,Cd 228.802,Cd,228.801,2920.552279,2.193525982,64.06307307,0.007452140528,0.007452140528,0.007,0.007,2.406167239,0.000179310964,0.000179310964,mg/L,mg/L,1,4/25/2022,11:29:13 AM,2,4/25/2022,11:29:24 AM,3,4/25/2022,11:29:35 AM
C2,2, ,K 766.490,K,766.493,-46994.67892,1.404768672,660.1665271,0.05841009602,0.05841009602,0.058,0.058,1.138125296,0.0006647800784,0.0006647800784,mg/L,mg/L,1,4/25/2022,11:29:51 AM,2,4/25/2022,11:29:56 AM,3,4/25/2022,11:29:59 AM
C2,2, ,Na 589.592,Na,589.595,1005267.8,0.5996535586,6028.124136,0.3404913942,0.3404913942,0.340,0.340,0.44325082,0.001509230897,0.001509230897,mg/L,mg/L,1,4/25/2022,11:30:07 AM,2,4/25/2022,11:30:10 AM,3,4/25/2022,11:30:13 AM
C2,2, ,Fe 238.204,Fe,238.204,4987.316609,3.123469621,155.7773192,0.0207940889,0.0207940889,0.021,0.021,1.388145432,0.0002886521951,0.0002886521951,mg/L,mg/L,1,4/25/2022,11:30:20 AM,2,4/25/2022,11:30:29 AM,3,4/25/2022,11:30:37 AM
C2,2, ,Zn 206.200,Zn,206.201,340.7994826,3.219359897,10.97156187,0.006809202269,0.006809202269,0.007,0.007,1.485046174,0.0001011197978,0.0001011197978,mg/L,mg/L,1,4/25/2022,11:30:47 AM,2,4/25/2022,11:30:57 AM,3,4/25/2022,11:31:07 AM
C3,3, ,Cd 228.802,Cd,228.801,3336.231618,0.540839003,18.04364182,0.008615616763,0.008615616763,0.009,0.009,0.5861879715,5.050370914e-005,5.050370914e-005,mg/L,mg/L,1,4/25/2022,11:33:28 AM,2,4/25/2022,11:33:39 AM,3,4/25/2022,11:33:49 AM
C3,3, ,K 766.490,K,766.493,-50404.51666,1.437325567,724.4770052,0.05497642874,0.05497642874,0.055,0.055,1.327005054,0.000729539988,0.000729539988,mg/L,mg/L,1,4/25/2022,11:34:04 AM,2,4/25/2022,11:34:08 AM,3,4/25/2022,11:34:11 AM
C3,3, ,Na 589.592,Na,589.595,1166325.764,0.4521599539,5273.658035,0.3808146605,0.3808146605,0.381,0.381,0.3467143414,0.001320339042,0.001320339042,mg/L,mg/L,1,4/25/2022,11:34:18 AM,2,4/25/2022,11:34:22 AM,3,4/25/2022,11:34:25 AM
C3,3, ,Fe 238.204,Fe,238.204,6580.233955,4.066343946,267.5749451,0.02374573226,0.02374573226,0.024,0.024,2.08800011,0.0004958109157,0.0004958109157,mg/L,mg/L,1,4/25/2022,11:34:32 AM,2,4/25/2022,11:34:41 AM,3,4/25/2022,11:34:49 AM
C3,3, ,Zn 206.200,Zn,206.201,391.8355964,4.696421345,18.40225059,0.007279578463,0.007279578463,0.007,0.007,2.329874052,0.0001696050097,0.0001696050097,mg/L,mg/L,1,4/25/2022,11:34:59 AM,2,4/25/2022,11:35:09 AM,3,4/25/2022,11:35:18 AM
SKT_01,4, ,Cd 228.802,Cd,228.801,2765.304453,1.226044838,33.90387249,0.007017605686,0.007017605686,0.007,0.007,1.352257572,9.489610423e-005,9.489610423e-005,mg/L,mg/L,1,4/25/2022,11:37:39 AM,2,4/25/2022,11:37:49 AM,3,4/25/2022,11:37:59 AM
SKT_01,4, ,K 766.490,K,766.493,424334.6903,0.9822300039,4167.942645,0.5330333345,0.5330333345,0.533,0.533,0.7873935641,0.00419707017,0.00419707017,mg/L,mg/L,1,4/25/2022,11:38:14 AM,2,4/25/2022,11:38:17 AM,3,4/25/2022,11:38:19 AM
SKT_01,4, ,Na 589.592,Na,589.595,573414.3248,0.3193023982,1830.925691,0.2323704277,0.2323704277,0.232,0.232,0.1972710525,0.0004583995885,0.0004583995885,mg/L,mg/L,1,4/25/2022,11:38:25 AM,2,4/25/2022,11:38:30 AM,3,4/25/2022,11:38:33 AM
SKT_01,4, ,Fe 238.204,Fe,238.204,23246.93099,1.393431674,323.9300997,0.05462878192,0.05462878192,0.055,0.055,1.098753893,0.0006002358678,0.0006002358678,mg/L,mg/L,1,4/25/2022,11:38:40 AM,2,4/25/2022,11:38:48 AM,3,4/25/2022,11:38:55 AM
SKT_01,4, ,Zn 206.200,Zn,206.201,4137.382782,0.1733616291,7.172634193,0.04180054989,0.04180054989,0.042,0.042,0.1581482618,6.610684309e-005,6.610684309e-005,mg/L,mg/L,1,4/25/2022,11:39:04 AM,2,4/25/2022,11:39:11 AM,3,4/25/2022,11:39:19 AM
SKT_02,5, ,Cd 228.802,Cd,228.801,2743.272634,1.003008618,27.51526093,0.006955939167,0.006955939167,0.007,0.007,1.107176701,7.701453779e-005,7.701453779e-005,mg/L,mg/L,1,4/25/2022,11:41:38 AM,2,4/25/2022,11:41:49 AM,3,4/25/2022,11:41:59 AM
SKT_02,5, ,K 766.490,K,766.493,1577709.085,0.4734959794,7470.389084,1.694468047,1.694468047,1.694,1.694,0.4439502803,0.007522595643,0.007522595643,mg/L,mg/L,1,4/25/2022,11:42:14 AM,2,4/25/2022,11:42:17 AM,3,4/25/2022,11:42:19 AM
SKT_02,5, ,Na 589.592,Na,589.595,555396.4885,0.9060841709,5032.359668,0.2278593933,0.2278593933,0.228,0.228,0.552940291,0.001259926392,0.001259926392,mg/L,mg/L,1,4/25/2022,11:42:26 AM,2,4/25/2022,11:42:30 AM,3,4/25/2022,11:42:32 AM
SKT_02,5, ,Fe 238.204,Fe,238.204,29163.13461,0.7786904847,227.0905542,0.06559138656,0.06559138656,0.066,0.066,0.6415387558,0.0004207941652,0.0004207941652,mg/L,mg/L,1,4/25/2022,11:42:39 AM,2,4/25/2022,11:42:48 AM,3,4/25/2022,11:42:55 AM
SKT_02,5, ,Zn 206.200,Zn,206.201,931.7935245,2.725866411,25.3994467,0.01225612028,0.01225612028,0.012,0.012,1.910024673,0.0002340949214,0.0002340949214,mg/L,mg/L,1,4/25/2022,11:43:04 AM,2,4/25/2022,11:43:13 AM,3,4/25/2022,11:43:21 AM
SKT_03,6, ,Cd 228.802,Cd,228.801,2433.137129,0.8334754645,20.27960099,0.006087877524,0.006087877524,0.006,0.006,0.9323792003,5.676210378e-005,5.676210378e-005,mg/L,mg/L,1,4/25/2022,11:45:41 AM,2,4/25/2022,11:45:50 AM,3,4/25/2022,11:46:00 AM
SKT_03,6, ,K 766.490,K,766.493,110068.7832,1.02020495,1122.927174,0.2165711908,0.2165711908,0.217,0.217,0.5221261003,0.001130774713,0.001130774713,mg/L,mg/L,1,4/25/2022,11:46:15 AM,2,4/25/2022,11:46:18 AM,3,4/25/2022,11:46:20 AM
SKT_03,6, ,Na 589.592,Na,589.595,760075.6538,1.145305526,8705.188464,0.2791038789,0.2791038789,0.279,0.279,0.7808827084,0.002179473929,0.002179473929,mg/L,mg/L,1,4/25/2022,11:46:27 AM,2,4/25/2022,11:46:30 AM,3,4/25/2022,11:46:33 AM
SKT_03,6, ,Fe 238.204,Fe,238.204,73909.07248,0.1722268183,127.291244,0.1485046968,0.1485046968,0.149,0.149,0.1588286997,0.0002358680789,0.0002358680789,mg/L,mg/L,1,4/25/2022,11:46:41 AM,2,4/25/2022,11:46:50 AM,3,4/25/2022,11:46:57 AM
SKT_03,6, ,Zn 206.200,Zn,206.201,2717.281809,0.4359807729,11.84682623,0.02871213779,0.02871213779,0.029,0.029,0.3802806475,0.0001091867035,0.0001091867035,mg/L,mg/L,1,4/25/2022,11:47:05 AM,2,4/25/2022,11:47:13 AM,3,4/25/2022,11:47:21 AM
SKT_04,7, ,Cd 228.802,Cd,228.801,2608.495686,0.5502907669,14.35431092,0.00657870181,0.00657870181,0.007,0.007,0.6107187094,4.017736279e-005,4.017736279e-005,mg/L,mg/L,1,4/25/2022,11:49:40 AM,2,4/25/2022,11:49:49 AM,3,4/25/2022,11:49:58 AM
SKT_04,7, ,K 766.490,K,766.493,43733578.81,0.1376565486,60202.13514,44.14494263,44.14494263,44.14,44.14,0.1373268422,0.06062285571,0.06062285571,mg/L,mg/L,1,4/25/2022,11:50:13 AM,2,4/25/2022,11:50:19 AM,3,4/25/2022,11:50:26 AM
SKT_04,7, ,Na 589.592,Na,589.595,7509806.001,0.7978011556,59913.31906,1.968999667,1.968999667,1.969,1.969,0.7618180125,0.01500019413,0.01500019413,mg/L,mg/L,1,4/25/2022,11:50:36 AM,2,4/25/2022,11:50:40 AM,3,4/25/2022,11:50:43 AM
SKT_04,7, ,Fe 238.204,Fe,238.204,29995.99556,0.3812825602,114.3694998,0.06713466092,0.06713466092,0.067,0.067,0.3156705457,0.0002119243505,0.0002119243505,mg/L,mg/L,1,4/25/2022,11:50:51 AM,2,4/25/2022,11:51:00 AM,3,4/25/2022,11:51:07 AM
SKT_04,7, ,Zn 206.200,Zn,206.201,60511.8623,0.5827748375,352.6479072,0.5613779842,0.5613779842,0.561,0.561,0.5789668126,0.003250192222,0.003250192222,mg/L,mg/L,1,4/25/2022,11:51:16 AM,2,4/25/2022,11:51:23 AM,3,4/25/2022,11:51:29 AM
SKT_05,8, ,Cd 228.802,Cd,228.801,565.7997189,9.166822601,51.86585651,0.0008612460971,0.0008612460971,0.001,0.001,16.85595507,0.0001451712552,0.0001451712552,mg/L,mg/L,1,4/25/2022,11:58:55 AM,2,4/25/2022,11:59:04 AM,3,4/25/2022,11:59:12 AM
SKT_05,8, ,K 766.490,K,766.493,11853364.63,0.5119544413,60683.82665,12.04193466,12.04193466,12.04,12.04,0.5074592683,0.0611079135,0.0611079135,mg/L,mg/L,1,4/25/2022,11:59:27 AM,2,4/25/2022,11:59:31 AM,3,4/25/2022,11:59:34 AM
SKT_05,8, ,Na 589.592,Na,589.595,1366401.912,0.5236278616,7154.861114,0.4309067121,0.4309067121,0.431,0.431,0.4157109358,0.001791326325,0.001791326325,mg/L,mg/L,1,4/25/2022,11:59:41 AM,2,4/25/2022,11:59:45 AM,3,4/25/2022,11:59:48 AM
SKT_05,8, ,Fe 238.204,Fe,238.204,27827.45238,0.231328061,64.37270603,0.06311639464,0.06311639464,0.063,0.063,0.1889862562,0.0001192813113,0.0001192813113,mg/L,mg/L,1,4/25/2022,11:59:55 AM,2,4/25/2022,12:00:05 PM,3,4/25/2022,12:00:12 PM
SKT_05,8, ,Zn 206.200,Zn,206.201,5322.794238,0.4783921914,25.463832,0.05272593756,0.05272593756,0.053,0.053,0.4451098296,0.0002346883308,0.0002346883308,mg/L,mg/L,1,4/25/2022,12:00:21 PM,2,4/25/2022,12:00:31 PM,3,4/25/2022,12:00:40 PM
SKT_06,9, ,Cd 228.802,Cd,228.801,218.9487537,10.1353532,22.19122951,-0.0001095812133,-0.0001095812133,-0.000,-0.000,56.68189199,6.211270494e-005,6.211270494e-005,mg/L,mg/L,1,4/25/2022,12:03:04 PM,2,4/25/2022,12:03:13 PM,3,4/25/2022,12:03:22 PM
SKT_06,9, ,K 766.490,K,766.493,491654.6436,0.3147150009,1547.310916,0.600823751,0.600823751,0.601,0.601,0.2593313335,0.001558124246,0.001558124246,mg/L,mg/L,1,4/25/2022,12:03:36 PM,2,4/25/2022,12:03:40 PM,3,4/25/2022,12:03:42 PM
SKT_06,9, ,Na 589.592,Na,589.595,1499925.478,1.091132102,16366.1684,0.4643363308,0.4643363308,0.464,0.464,0.8824454144,0.004097514658,0.004097514658,mg/L,mg/L,1,4/25/2022,12:03:48 PM,2,4/25/2022,12:03:52 PM,3,4/25/2022,12:03:55 PM
SKT_06,9, ,Fe 238.204,Fe,238.204,348744.8211,0.8575338022,2990.604724,0.6577697334,0.6577697334,0.658,0.658,0.8424725669,0.005541529558,0.005541529558,mg/L,mg/L,1,4/25/2022,12:04:02 PM,2,4/25/2022,12:04:07 PM,3,4/25/2022,12:04:10 PM
SKT_06,9, ,Zn 206.200,Zn,206.201,5253.7067,0.6172121134,32.42651415,0.05208918975,0.05208918975,0.052,0.052,0.5737469611,0.0002988601433,0.0002988601433,mg/L,mg/L,1,4/25/2022,12:04:15 PM,2,4/25/2022,12:04:26 PM,3,4/25/2022,12:04:35 PM
SKT_07,10, ,Cd 228.802,Cd,228.801,2522.370239,1.031327087,26.01388752,0.006337638802,0.006337638802,0.006,0.006,1.148885773,7.281223057e-005,7.281223057e-005,mg/L,mg/L,1,4/25/2022,12:06:55 PM,2,4/25/2022,12:07:03 PM,3,4/25/2022,12:07:12 PM
SKT_07,10, ,K 766.490,K,766.493,115368544.3,0.3579590195,412972.11,116.2805266,116.2805266,116.3,116.3,0.3576335295,0.4158581516,0.4158581516,mg/L,mg/L,1,4/25/2022,12:07:26 PM,2,4/25/2022,12:07:34 PM,3,4/25/2022,12:07:41 PM
SKT_07,10, ,Na 589.592,Na,589.595,10096295.04,0.8837687211,89227.89753,2.616565822,2.616565822,2.617,2.617,0.8537731566,0.02233953661,0.02233953661,mg/L,mg/L,1,4/25/2022,12:07:53 PM,2,4/25/2022,12:07:57 PM,3,4/25/2022,12:08:01 PM
SKT_07,10, ,Fe 238.204,Fe,238.204,72876.3458,0.445166272,324.4209118,0.1465910753,0.1465910753,0.147,0.147,0.4100831727,0.0006011453326,0.0006011453326,mg/L,mg/L,1,4/25/2022,12:08:08 PM,2,4/25/2022,12:08:16 PM,3,4/25/2022,12:08:22 PM
SKT_07,10, ,Zn 206.200,Zn,206.201,18673.76155,0.3324409814,62.07923615,0.1757756118,0.1757756118,0.176,0.176,0.3255033647,0.0005721555307,0.0005721555307,mg/L,mg/L,1,4/25/2022,12:08:31 PM,2,4/25/2022,12:08:39 PM,3,4/25/2022,12:08:48 PM
SKT_08,11, ,Cd 228.802,Cd,228.801,2154.524087,0.4571027535,9.848388927,0.005308046482,0.005308046482,0.005,0.005,0.519313427,2.756539809e-005,2.756539809e-005,mg/L,mg/L,1,4/25/2022,12:11:06 PM,2,4/25/2022,12:11:15 PM,3,4/25/2022,12:11:23 PM
SKT_08,11, ,K 766.490,K,766.493,26770021.22,0.4937379251,132173.7473,27.0628358,27.0628358,27.06,27.06,0.4918089148,0.1330974391,0.1330974391,mg/L,mg/L,1,4/25/2022,12:11:37 PM,2,4/25/2022,12:11:41 PM,3,4/25/2022,12:11:46 PM
SKT_08,11, ,Na 589.592,Na,589.595,2149168.086,1.688643379,36291.78458,0.6268839129,0.6268839129,0.627,0.627,1.449421502,0.009086190224,0.009086190224,mg/L,mg/L,1,4/25/2022,12:11:54 PM,2,4/25/2022,12:11:58 PM,3,4/25/2022,12:12:01 PM
SKT_08,11, ,Fe 238.204,Fe,238.204,25833.82137,0.6009794992,155.2559703,0.05942223703,0.05942223703,0.059,0.059,0.484138869,0.0002876861463,0.0002876861463,mg/L,mg/L,1,4/25/2022,12:12:07 PM,2,4/25/2022,12:12:17 PM,3,4/25/2022,12:12:25 PM
SKT_08,11, ,Zn 206.200,Zn,206.201,12714.21453,0.1519251141,19.31608494,0.1208492307,0.1208492307,0.121,0.121,0.1473136372,0.0001780273972,0.0001780273972,mg/L,mg/L,1,4/25/2022,12:12:34 PM,2,4/25/2022,12:12:43 PM,3,4/25/2022,12:12:51 PM
SKT_09,12, ,Cd 228.802,Cd,228.801,2498.295576,2.418849223,60.43000312,0.006270254414,0.006270254414,0.006,0.006,2.697531543,0.0001691420907,0.0001691420907,mg/L,mg/L,1,4/25/2022,12:15:10 PM,2,4/25/2022,12:15:18 PM,3,4/25/2022,12:15:26 PM
SKT_09,12, ,K 766.490,K,766.493,1687222.817,0.2011399611,3393.679317,1.804747111,1.804747111,1.805,1.805,0.1893559439,0.003417395929,0.003417395929,mg/L,mg/L,1,4/25/2022,12:15:40 PM,2,4/25/2022,12:15:44 PM,3,4/25/2022,12:15:46 PM
SKT_09,12, ,Na 589.592,Na,589.595,2515446.023,0.8662576001,21790.24235,0.7185870643,0.7185870643,0.719,0.719,0.7591999416,0.005455512572,0.005455512572,mg/L,mg/L,1,4/25/2022,12:15:53 PM,2,4/25/2022,12:15:56 PM,3,4/25/2022,12:15:59 PM
SKT_09,12, ,Fe 238.204,Fe,238.204,726482.6795,0.644284211,4680.6132,1.357710281,1.357710281,1.358,1.358,0.638802027,0.008673080793,0.008673080793,mg/L,mg/L,1,4/25/2022,12:16:06 PM,2,4/25/2022,12:16:09 PM,3,4/25/2022,12:16:11 PM
SKT_09,12, ,Zn 206.200,Zn,206.201,6954.721461,0.4317749607,30.02874585,0.06776665397,0.06776665397,0.068,0.068,0.4084029661,0.0002767610248,0.0002767610248,mg/L,mg/L,1,4/25/2022,12:16:15 PM,2,4/25/2022,12:16:24 PM,3,4/25/2022,12:16:32 PM
SKT_10,13, ,Cd 228.802,Cd,228.801,2479.740251,2.458655819,60.96827798,0.006218318517,0.006218318517,0.006,0.006,2.744290249,0.0001706487087,0.0001706487087,mg/L,mg/L,1,4/25/2022,12:18:51 PM,2,4/25/2022,12:19:00 PM,3,4/25/2022,12:19:08 PM
SKT_10,13, ,K 766.490,K,766.493,507988.7142,0.9371375046,4760.55276,0.6172719717,0.6172719717,0.617,0.617,0.7766141897,0.004793821721,0.004793821721,mg/L,mg/L,1,4/25/2022,12:19:21 PM,2,4/25/2022,12:19:23 PM,3,4/25/2022,12:19:27 PM
SKT_10,13, ,Na 589.592,Na,589.595,554997.6433,0.09499400938,527.2145133,0.2277595365,0.2277595365,0.228,0.228,0.05795411621,0.0001319960265,0.0001319960265,mg/L,mg/L,1,4/25/2022,12:19:34 PM,2,4/25/2022,12:19:37 PM,3,4/25/2022,12:19:40 PM
SKT_10,13, ,Fe 238.204,Fe,238.204,23545.99518,0.895878119,210.9434188,0.05518294178,0.05518294178,0.055,0.055,0.7083236956,0.0003908738525,0.0003908738525,mg/L,mg/L,1,4/25/2022,12:19:47 PM,2,4/25/2022,12:19:55 PM,3,4/25/2022,12:20:03 PM
SKT_10,13, ,Zn 206.200,Zn,206.201,5196.345739,0.1639912828,8.521554038,0.05156052038,0.05156052038,0.052,0.052,0.1523243194,7.853921173e-005,7.853921173e-005,mg/L,mg/L,1,4/25/2022,12:20:12 PM,2,4/25/2022,12:20:20 PM,3,4/25/2022,12:20:28 PM
SKT_11,14, ,Cd 228.802,Cd,228.801,2008.166114,1.50282001,30.17912219,0.004898394119,0.004898394119,0.005,0.005,1.724455358,8.447061986e-005,8.447061986e-005,mg/L,mg/L,1,4/25/2022,12:22:47 PM,2,4/25/2022,12:22:56 PM,3,4/25/2022,12:23:03 PM
